No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
1,20127660,Phan Nguyen Hoang,Tuan,Female,25/04/2002,463732582
2,20127661,Le Phan Duy,Tung,Female,12/7/2002,416169633
3,20127662,Nguyen Dinh,Van,Female,8/10/2002,429666532
4,20127663,Huynh Vi,Khang,Female,7/8/2002,406365590
5,20127664,Nguyen Van,Viet,Male,11/4/2002,471130845
6,20127665,Duong Quang,Vinh,Female,4/5/2002,468618281
7,20127666,Huynh Tan,Vinh,Male,11/11/2002,433720701
8,20127667,Nguyen Hong,Vinh,Female,17/09/2002,447339467
9,20127668,Bui Hoang,Vu,Male,9/6/2002,443789126
10,20127669,Ngo Anh,Vu,Male,29/04/2002,412007547
11,20127670,Nguyen Cao Nam,Vu,Male,18/08/2002,384211059
12,20127671,Pham Quoc,Vuong,Female,22/05/2002,412475284
13,20127672,Vu Manh,Quan,Male,10/2/2002,394285360
14,20127673,Truong Gia,Huy,Female,3/8/2002,415870148
15,20127674,Le Duc,Dat,Female,26/12/2002,432524691
16,20127675,Duong Dinh,Hieu,Male,1/8/2002,460305686
17,20127676,Nguyen Vu,Khoi,Female,3/5/2002,421790282
18,20127677,Ha Tuan,Lam,Female,19/01/2002,397796340
19,20127678,Nguyen Tran Trong,Nghia,Female,26/06/2002,417408237
20,20127679,Le Hoang Khanh,Nguyen,Female,11/9/2002,439005901
21,20127680,Pham Thi Anh,Phat,Male,16/10/2002,470038357
22,20127681,Nguyen Thien,Phuc,Female,28/10/2002,445599923
23,20127682,Le Cung,Tien,Female,20/08/2002,434512505
24,20127683,Tran Trong,Tin,Male,6/4/2002,469208167
25,20127684,Mai Tran Khanh,Duy,Male,13/01/2002,379409576
26,20127685,Tran Cam,Quyen,Male,17/08/2002,389423835
