No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
1,20120530,Tran Thong,Luc,Male,6/10/2002,376867901
2,20120531,Luong Van,Nam,Female,23/01/2002,385722153
3,20120532,Nguyen Nhat,Nam,Male,12/10/2002,437504137
4,20120533,Tran Ngoc Dai,Nam,Female,30/12/2002,396090383
5,20120534,Nguyen Minh,Nghia,Female,28/07/2002,434294756
6,20120536,Vo Trong,Nghia,Male,28/04/2002,409334777
7,20120537,Ho Trung,Nguyen,Female,27/03/2002,432699519
8,20120538,Le Mai Khoi,Nguyen,Male,18/04/2002,376328292
9,20120539,Phan Huu An,Nguyen,Female,20/04/2002,395274412
10,20120540,Vo Hoang Thao,Nguyen,Male,15/11/2002,424577189
11,20120541,Phan Thi Yen,Nhi,Male,5/5/2002,388705291
12,20120542,Trinh Thi Tuyet,Nhung,Male,22/01/2002,417894856
13,20120543,Nguyen Minh,Phat,Male,21/10/2002,378775047
14,20120544,Le Ha Thanh,Phong,Male,5/1/2002,452015484
15,20120545,Le Hoai,Phong,Male,11/7/2002,410755480
16,20120546,Nguyen Dinh,Phong,Female,19/08/2002,460353374
17,20120547,Vothanh,Phong,Male,17/07/2002,466273817
18,20120548,Luong Thanh Hoang,Phu,Female,10/6/2002,450255486
19,20120549,Le Hoang,Phuc,Male,25/07/2002,458983788
20,20120551,Tran Vinh,Phuc,Male,7/10/2002,398033895
21,20120552,Van Duc,Phuoc,Female,18/12/2002,396072107
22,20120553,Do Minh,Quan,Female,28/12/2002,428144663
23,20120554,Nguyen Minh,Quan,Male,25/01/2002,410478003
24,20120555,Nguyen Xuan,Quan,Male,31/08/2002,416371937
25,20120556,Van Dinh Minh,Quan,Male,6/4/2002,437172026
26,20120557,Huynh Minh,Quang,Male,5/4/2002,439146388
27,20120558,Luu Ngoc,Quang,Male,8/11/2002,462570315
28,20120559,Tran Minh,Quang,Female,19/01/2002,455746178
29,20120560,Cao Dinh,Qui,Male,14/02/2002,465361256
30,20120561,Tu Van,Qui,Female,3/2/2002,383553980
31,20120563,Nguyen Le Cong,Quy,Female,2/9/2002,431420679
32,20120564,Nguyen Hoai,Son,Male,7/2/2002,444201523
33,20120565,Nguyen Tan,Son,Male,30/10/2002,383185897
34,20120566,Vo Ngoc,Son,Male,6/10/2002,391771949
35,20120567,Nguyen Tran Ngoc,Suong,Male,18/10/2002,380445442
36,20120568,Nguyen Duc,Tai,Male,7/4/2002,393810190
37,20120569,Nguyen Van,Tai,Female,25/04/2002,427276269
38,20120570,Pham Thanh,Tai,Female,3/3/2002,439212908
39,20120571,Phung Huu,Tai,Female,16/06/2002,466600005
40,20120572,Nguyen Kieu Minh,Tam,Male,25/04/2002,404723279
41,20120573,Nguyen Phu,Tan,Female,12/7/2002,414079003
42,20120574,Tran Duy,Tan,Female,8/10/2002,469008798
43,20120575,Nguyen Khac,Tan,Male,7/8/2002,469925680
44,20120576,Nguyen Buu,Thach,Female,11/4/2002,377432805
45,20120577,Huynh Quoc,Thai,Male,4/5/2002,416101600
46,20120578,Pham Quoc,Thai,Male,11/11/2002,383691284
47,20120579,Vu Van,Thai,Male,17/09/2002,409974257
48,20120580,Duong Tan,Thanh,Female,9/6/2002,427182013
49,20120581,Nguyen Thi Ngoc,Thanh,Female,29/04/2002,420813845
50,20120582,Tran Huu,Thanh,Male,18/08/2002,379093653
51,20120583,Tran Anh,Thi,Male,22/05/2002,394962812
52,20120584,Tran Huu,Thien,Female,10/2/2002,455394854
53,20120585,Le Van,Thinh,Male,3/8/2002,451698557
54,20120586,Ngo Le Hung,Thinh,Female,26/12/2002,395217170
55,20120587,Nguyen Hoang,Thinh,Female,1/8/2002,453911256
56,20120588,Le Quang,Tho,Female,3/5/2002,396422101
57,20120589,Nguyen Hanh,Thu,Female,19/01/2002,440438824
58,20120590,Nguyen Trong,Thuan,Male,26/06/2002,404014239
59,20120591,Le Dao Thao,Tien,Female,11/9/2002,387650557
60,20120592,Le Minh,Tien,Male,16/10/2002,416851993
61,20120593,Le Xuan,Tien,Female,28/10/2002,471251998
62,20120594,Nguyen Duy,Tien,Male,20/08/2002,404699559
63,20120595,Pham Minh,Tien,Male,6/4/2002,437477421
64,20120596,Nguyen Bao,Tin,Female,13/01/2002,426113454
65,20120597,Nguyen Van,Toai,Male,17/08/2002,413972337
66,20120598,Duong Tan,Ton,Male,23/07/2002,448213439
67,20120599,Phu Thi Kim,Trang,Male,23/08/2002,470143238
68,20120600,Le Minh,Tri,Female,30/05/2002,384603826
69,20120601,Le Minh,Tri,Female,11/12/2002,469509694
70,20120602,Nguyen Minh,Tri,Male,25/03/2002,385920212
71,20120603,Tran Minh,Tri,Male,14/07/2002,453168168
72,20120604,Luong Van,Trieu,Female,1/10/2002,454866760
73,20120605,Phan Nhat,Trieu,Male,22/02/2002,456578745
74,20120606,Vo Tu,Trinh,Male,14/04/2002,425122530
75,20120607,Le Huu,Trong,Female,9/9/2002,392039244
76,20120608,Nguyen Huu,Truc,Female,8/5/2002,384030293
77,20120609,Nguyen Hoang,Trung,Male,13/03/2002,457102541
78,20120610,Khuc Xuan,Truong,Male,11/12/2002,406520671
79,20120611,Lam Nhut,Truong,Male,7/5/2002,457279716
80,20120612,Nguyen Lam,Truong,Female,2/11/2002,413247683
81,20120613,Le Ba Quoc,Tuan,Female,5/10/2002,390466585
82,20120614,Nguyen Anh,Tuan,Male,27/05/2002,456951598
83,20120615,Tran Nam,Tuan,Female,3/10/2002,431783286
84,20120616,Luu Quy,Tung,Female,29/10/2002,401437826
85,20120617,Nguyen Thanh,Tung,Male,1/7/2002,469375837
86,20120618,Nguyen Thanh,Tung,Female,30/04/2002,451545769
87,20120619,Nguyen Manh,Tuong,Male,31/08/2002,390685330
88,20120620,Tran Thien,Tuong,Male,6/2/2002,406190224
89,20120621,Nguyen Quang,Tuyen,Female,22/10/2002,439046671
90,20120622,Chau Nhat,Tuyet,Female,22/10/2002,468988159
91,20120623,Tran Tien,Van,Female,18/10/2002,416991610
92,20120624,Mai Quyet,Vang,Male,13/08/2002,437234457
93,20120625,Tran The,Vi,Female,12/2/2002,460375854
94,20120626,Pham Khanh Hoang,Viet,Male,12/2/2002,434022360
95,20120627,Hoang,Vinh,Female,14/05/2002,389449492
96,20120628,Nguyen Hoang,Vinh,Female,20/07/2002,398441091
97,20120629,Nguyen Uy,Vu,Female,6/9/2002,432224741
98,20120630,Trinh Le Nguyen,Vu,Male,7/7/2002,470020908
99,20120631,Bui Sy,Vuong,Male,13/11/2002,431528177
100,20120632,Tran Thai,Vy,Female,31/03/2002,459385865
101,20120633,Vien Hai,Yen,Female,15/08/2002,409363626
102,20120634,Le Minh,Tri,Female,4/6/2002,426994995
