No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
1,20127608,Tran Xuan,Quang,Female,17/05/2002,431684330
2,20127609,Tran Dai,Quoc,Female,17/10/2002,450538725
3,20127610,Truong,Samuel,Male,1/9/2002,416978879
4,20127611,Bui Tan,Sang,Female,22/12/2002,415223549
5,20127612,Do Khanh,Sang,Female,9/4/2002,440006720
6,20127613,Phan Thanh,Sang,Female,24/09/2002,436990754
7,20127614,Huynh Ngoc,Son,Male,27/12/2002,437906272
8,20127616,Tran Minh,Son,Male,11/5/2002,380808065
9,20127617,Trinh The,Son,Male,24/06/2002,462682040
10,20127618,Vuong Huynh Tan,Tai,Male,12/5/2002,442447767
11,20127619,Le Duy,Tam,Male,6/4/2002,429123086
12,20127620,Pham Nguyen,Tam,Female,6/10/2002,396067768
13,20127621,Chau Hoang,Tan,Female,23/01/2002,434355754
14,20127622,Nguyen Hong,Tan,Male,12/10/2002,386986886
15,20127623,Dang Hoang,Thai,Female,30/12/2002,438264643
16,20127624,Nguyen Hao,Thai,Female,28/07/2002,378548203
17,20127625,Nguyen Truong Hoang,Thai,Female,28/04/2002,418899268
18,20127626,To Duy,Thai,Female,27/03/2002,414806933
19,20127627,Nguyen Quoc,Thang,Female,18/04/2002,469425995
20,20127628,Huynh Minh,Thanh,Male,20/04/2002,447971515
21,20127629,Lang Thao,Thao,Male,15/11/2002,402696829
22,20127631,Thai Van,Thien,Female,5/5/2002,383957373
23,20127632,Tran Dinh,Thien,Male,22/01/2002,389693332
24,20127633,Nguyen Hoang,Thinh,Male,21/10/2002,399621717
25,20127634,Duong Chi,Thong,Female,5/1/2002,437868383
26,20127635,Lai Minh,Thong,Male,11/7/2002,438496885
27,20127636,Luong Van,Thong,Male,19/08/2002,430863316
28,20127637,Vo Le Anh,Thong,Male,17/07/2002,450308979
29,20127638,Vo Minh,Thong,Male,10/6/2002,441842115
30,20127639,Nguyen Thanh,Thuan,Female,25/07/2002,439490707
31,20127640,Ngo Dong,Thuc,Female,7/10/2002,470417384
32,20127641,Dang Ngoc,Tien,Female,18/12/2002,430130620
33,20127642,Tran Dung,Tien,Male,28/12/2002,408733756
34,20127643,Truong Gia,Tien,Female,25/01/2002,450827528
35,20127644,Nguyen Khac,Tiep,Male,31/08/2002,446648436
36,20127645,Vo Hoang Gia,Tin,Male,6/4/2002,425174094
37,20127646,Banh Hao,Toan,Male,5/4/2002,461365642
38,20127647,Nguyen Khanh,Toan,Male,8/11/2002,459394168
39,20127648,Nham Dat Khanh,Toan,Male,19/01/2002,402425785
40,20127649,Nguyen Tri,Trach,Male,14/02/2002,450008729
41,20127650,Nguyen Thi Phuong,Trang,Female,3/2/2002,450258508
42,20127651,Do Minh,Tri,Male,2/9/2002,410037246
43,20127652,Hoang Minh,Triet,Male,7/2/2002,448804514
44,20127653,Tran Nguyen Lan,Trinh,Male,30/10/2002,424357419
45,20127654,Nguyen Thanh,Trung,Female,6/10/2002,465758439
46,20127655,Tran Quoc,Trung,Male,18/10/2002,466643535
47,20127656,Tran Minh,Truong,Male,7/4/2002,436618201
48,20127657,Nguyen Dang Manh,Tu,Male,25/04/2002,416395533
49,20127658,Nguyen Ngoc,Tuan,Male,3/3/2002,462896550
50,20127659,Nguyen Quoc,Tuan,Female,16/06/2002,428075110
