No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
1,19120283,Quach Binh,Long,Male,15/03/2001,601714834
2,19120285,Nguyen Thanh,Luan,Male,16/03/2001,601714945
3,19120287,Nguyen Thi Ngoc,Mai,Female,17/03/2001,601715056
4,19120289,Pham Duc,Manh,Male,18/03/2001,601715167
5,19120290,Duong Van,Minh,Female,19/03/2001,601715278
6,19120292,Hoang Quang,Minh,Female,20/03/2001,601715389
7,19120294,Nguyen Binh,Minh,Female,21/03/2001,601715500
8,19120296,Do Hoai,Nam,Male,22/03/2001,601715611
9,19120297,Doan Viet,Nam,Male,23/03/2001,601715722
10,19120298,Mai Duy,Nam,Female,24/03/2001,601715833
11,19120299,Nguyen The,Nam,Male,25/03/2001,601715944
12,19120301,Vo Thanh,Nam,Female,26/03/2001,601716055
13,19120302,Doan Thu,Ngan,Female,27/03/2001,601716166
14,19120303,Le Truc,Ngan,Female,28/03/2001,601716277
15,19120311,Pham Phuoc,Nguyen,Male,29/03/2001,601716388
16,19120315,Luong Anh,Nguyet,Male,30/03/2001,601716499
17,19120318,Truong Minh,Nhat,Male,31/03/2001,601716610
18,19120321,Le Thi Ngoc,Nhu,Male,1/4/2001,601716721
19,19120325,Dinh Huynh Tien,Phu,Male,2/4/2001,601716832
20,19120328,Vo Trong,Phu,Female,3/4/2001,601716943
21,19120330,Nguyen Doan,Phuc,Male,4/4/2001,601717054
22,19120331,Pham Luu My,Phuc,Female,5/4/2001,601717165
23,19120336,Dinh Trong,Quan,Female,6/4/2001,601717276
24,19120338,Tran Hoang,Quan,Male,7/4/2001,601717387
25,19120340,Le Nhat,Quang,Female,8/4/2001,601717498
26,19120341,Pham Nhut,Quang,Male,9/4/2001,601717609
27,19120346,Phan Vu Truc,Quynh,Male,10/4/2001,601717720
28,19120347,Tran Ngoc,Sang,Male,11/4/2001,601717831
29,19120349,Le Hung,Son,Female,12/4/2001,601717942
30,19120361,Dang Duc,Thang,Male,13/04/2001,601718053
31,19120364,Nguyen Dac,Thang,Female,14/04/2001,601718164
32,19120366,Nguyen Quoc,Thang,Female,15/04/2001,601718275
33,19120368,Do Xuan,Thanh,Female,16/04/2001,601718386
34,19120374,Vu Cong,Thanh,Male,17/04/2001,601718497
35,19120376,Nguyen Le Bao,Thi,Female,18/04/2001,601718608
36,19120382,Vo Tien,Thinh,Female,19/04/2001,601718719
37,19120383,Huynh Tan,Tho,Female,20/04/2001,601718830
38,19120384,Nguyen Trung,Thoi,Male,21/04/2001,601718941
39,19120387,Le Sy,Thuan,Female,22/04/2001,601719052
40,19120388,Nguyen Minh,Thuan,Male,23/04/2001,601719163
41,19120389,To Gia,Thuan,Male,24/04/2001,601719274
42,19120390,Trinh Thi,Thuy,Male,25/04/2001,601719385
43,19120395,Tran Duy,Tien,Male,26/04/2001,601719496
44,19120399,Nguyen Tien,Toan,Female,27/04/2001,601719607
45,19120400,Tran Dac,Toan,Female,28/04/2001,601719718
46,19120402,Huynh Nguyen Son,Tra,Female,29/04/2001,601719829
47,19120405,Nguyen Dinh,Tri,Female,30/04/2001,601719940
48,19120407,Lam Hai,Trieu,Male,1/5/2001,601720051
49,19120412,Nguyen Minh,Tu,Female,2/5/2001,601720162
50,19120416,Nguyen Anh,Tuan,Male,3/5/2001,601720273
51,19120418,Phan Cong,Tuan,Male,4/5/2001,601720384
52,19120421,Nguyen Cong Nhat,Tung,Female,5/5/2001,601720495
53,19120422,Nguyen Huy,Tung,Female,6/5/2001,601720606
54,19120423,Pham Son,Tung,Male,7/5/2001,601720717
55,19120424,Phan Nguyen Thanh,Tung,Male,8/5/2001,601720828
56,19120426,Phan Dang Diem,Uyen,Female,9/5/2001,601720939
57,19120432,Hoang Anh,Vu,Female,10/5/2001,601721050
58,19120433,Luu Duc,Vu,Male,11/5/2001,601721161
