No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
1,1712003,Le Nguyen Duc,Anh,Female,3/14/1999,281931381
2,1712005,Le Hoai,Bao,Female,5/7/1999,712922184
3,1712006,Phung Duy,Binh,Male,2/24/1999,353747398
4,1712008,Trang Minh,Chien,Female,10/18/1999,834601258
5,1712011,Tran Thi Tuyet,Chung,Female,1/12/1999,379055277
6,1712016,Ha Cao,Duy,Male,8/27/1999,630045664
7,1712018,Pham Hoang Phuoc,Duy,Female,5/3/1999,844931053
8,1712019,Nguyen Hoang Thai,Duy,Male,11/15/1999,662631930
9,1712024,Nguyen Thanh,Dat,Male,9/2/1999,270734773
10,1712025,Nguyen Tuan,Dat,Male,3/11/1999,260613627
11,1712026,Le Tran Huu,Dac,Female,9/17/1999,212634868
12,1712027,Le Tran,Dong,Female,5/6/1999,332684178
13,1712029,Le Van,Hai,Male,1/13/1999,577052040
14,1712032,Doan Quoc,Hiep,Female,5/30/1999,895208808
15,1712037,Vo Hoang Trung,Hieu,Female,1/5/1999,554348910
16,1712039,Truong Nguyen Anh,Hoang,Male,6/22/1999,252791963
17,1712041,Vo Minh,Hoang,Female,4/24/1999,688114804
18,1712043,Trinh Vu,Hoang,Male,6/18/1999,251806416
19,1712045,Nguyen Thai,Hoc,Female,3/7/1999,599546158
20,1712046,Bui Van,Hop,Female,4/15/1999,338805129
21,1712047,Do Hong,Huan,Female,9/29/1999,309524602
22,1712049,Trinh Vu Minh,Hung,Female,6/19/1999,477636480
23,1712051,Pham Dinh,Huy,Male,11/10/1999,661776602
24,1712052,Tran Duc,Huy,Male,11/21/1999,733677585
25,1712055,Ngo Kim Quoc,Huy,Male,2/14/1999,685373271
26,1712056,Nguyen Van,Huy,Male,9/14/1999,244076241
27,1712060,Tran Vinh,Hung,Male,10/10/1999,770173348
28,1712061,Lam Quynh,Huong,Male,11/21/1999,727299004
29,1712063,Nguyen Bao Duy,Khang,Female,5/26/1999,330710345
30,1712067,Bui Pham Phuong,Khanh,Male,6/11/1999,268920544
31,1712072,Nguyen Van,Khoa,Male,6/5/1999,742508784
32,1712073,Tran Dinh,Khoat,Female,2/13/1999,515183130
33,1712078,Ngo Phan Nhat,Lam,Female,9/15/1999,267105138
34,1712083,Danh Phi,Long,Male,4/28/1999,230056609
35,1712086,Nguyen Tan Gia,Loi,Male,10/23/1999,747010495
36,1712091,Nguyen Huynh Xuan,Mai,Female,3/27/1999,542830940
37,1712092,Phan Bao,Minh,Male,11/3/1999,867893906
38,1712093,Huynh Cong,Minh,Female,9/14/1999,295814281
39,1712095,Do Hoang,Minh,Male,8/19/1999,872453471
40,1712096,Dang Hong,Minh,Male,3/4/1999,578437457
41,1712102,Hua My,Nghi,Female,11/28/1999,785841841
42,1712103,Ngo Minh,Nghia,Female,3/25/1999,276674422
43,1712105,Hong Nhu,Ngoc,Female,9/11/1999,399056959
44,1712106,Nguyen Phuc Khoi,Nguyen,Male,12/31/1999,296242058
45,1712108,Nguyen Thanh,Nguyen,Male,9/12/1999,557777570
46,1712112,Cao Thanh,Nhan,Male,8/7/1999,752423354
47,1712114,Le Minh,Nhat,Female,12/6/1999,574490462
48,1712115,Pham Minh,Nhat,Female,8/29/1999,836369978
49,1712117,Nguyen Huynh Thao,Nhi,Female,12/28/1999,757157542
50,1712118,Huynh Ngoc Tien,Nhi,Female,1/23/1999,308962791
51,1712120,Tran Thai,Nhu,Male,7/13/1999,565705015
52,1712121,Nguyen Tan,Phat,Male,4/13/1999,624939254
53,1712122,Nguyen Tien,Phat,Female,3/18/1999,384853365
54,1712126,Vo Trong,Phuc,Male,9/8/1999,775396639
55,1712127,Ta Vinh,Phuc,Female,12/24/1999,352700594
56,1712135,Nguyen Xuan Anh,Quan,Male,12/7/1999,234720830
57,1712142,Le Long,Quoc,Female,8/7/1999,278141531
58,1712143,Nguyen Minh,Quoc,Male,4/19/1999,368853058
59,1712144,Ngo,Quyen,Female,7/6/1999,875689618
60,1712145,Au Duong Tan,Sang,Female,11/3/1999,219468699
61,1712147,Trinh Tan,Tai,Male,6/4/1999,446844945
62,1712148,Ha Duy,Tan,Male,9/11/1999,615822860
63,1712149,Tran Minh,Tan,Female,5/21/1999,814681697
64,1712150,Pham Do Nhat,Tan,Male,12/17/1999,826786995
65,1712151,Nguyen Thach Minh,Thai,Male,7/7/1999,703271571
66,1712153,Chau Thien,Thanh,Male,4/30/1999,343343817
67,1712155,Le Dinh,Thanh,Male,8/2/1999,244374802
68,1712156,Le Phu,Thanh,Female,5/27/1999,349209722
69,1712159,Nguyen Do Chi,Thao,Female,7/8/1999,625898783
70,1712160,Ha Thi Ngoc,Tham,Female,6/13/1999,653015210
71,1712162,Vo Quoc,Thang,Female,9/29/1999,521816844
72,1712163,Nguyen Xuan,Thang,Male,10/27/1999,745260438
73,1712168,Tran Le Ba,Thinh,Female,6/6/1999,825594741
74,1712169,Bui Phan,Tho,Male,8/29/1999,665272335
75,1712171,Pham Hoang Nhat,Thong,Female,12/9/1999,416545517
76,1712173,Dang Thai Gia,Thuan,Female,7/10/1999,651320316
77,1712174,Nguyen Gia,Thuan,Female,10/16/1999,718964531
78,1712177,Nguyen Anh,Thu,Female,7/16/1999,303232767
79,1712180,Pham Anh,Tien,Male,9/24/1999,758202930
80,1712181,Ho Dinh,Tien,Female,7/4/1999,868890744
81,1712187,Vuong Bao,Tri,Male,2/16/1999,203023049
82,1712191,Vo Thi Kieu,Trinh,Male,8/15/1999,335793404
83,1712195,Le Nguyen Nhut,Truong,Female,2/9/1999,321177632
84,1712197,Nguyen Truong Anh,Tuan,Female,4/9/1999,346413387
85,1712200,Tran Cat,Tuong,Male,2/14/1999,747891734
86,1712202,Nguyen Trong,Van,Male,11/14/1999,236426407
87,1712203,Tran Tu,Van,Female,12/18/1999,558731435
88,1712206,Nguyen Huu,Vinh,Female,9/2/1999,601711171
89,1712207,Do Quang,Vinh,Female,2/11/1999,493545690
