No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
1,19120002,Chu Chi,Bien,Female,3/14/2001,281931381
2,19120003,Thai Xuan,Dang,Female,5/7/2001,712922184
3,19120007,Vu Van,Do,Male,2/24/2001,353747398
4,19120011,Nguyen Duc,Hanh,Female,10/18/2001,834601258
5,19120012,Dao Anh,Hao,Female,1/12/2001,379055277
6,19120015,Trinh Nguyen,Hung,Male,8/27/2001,630045664
7,19120018,Bui Dinh Nguyen,Khoa,Female,5/3/2001,844931053
8,19120020,Nguyen Nhat Minh,Khoi,Male,11/15/2001,662631930
9,19120022,Vu Dao Hoang,Long,Male,9/2/2001,270734773
10,19120024,Nguyen Ha,Minh,Male,3/11/2001,260613627
11,19120028,Vu Huu,Nghia,Female,9/17/2001,212634868
12,19120033,Phan Loc,Son,Female,5/6/2001,332684178
13,19120034,Bach Ngoc Minh,Tam,Male,1/13/2001,577052040
14,19120035,Cao Quoc,Thang,Female,5/30/2001,895208808
15,19120036,Nguyen Dang Tien,Thanh,Female,1/5/2001,554348910
16,19120037,Le Duy,Thuc,Male,6/22/2001,252791963
17,19120039,Phan Minh,Triet,Female,4/24/2001,688114804
18,19120040,Huynh Ngo Trung,Truc,Male,6/18/2001,251806416
19,19120043,Pham Duc,Tu,Female,3/7/2001,599546158
20,19120047,Tran Xuan,An,Female,4/15/2001,338805129
21,19120048,Ho Nguyen Tram,Anh,Female,9/29/2001,309524602
22,19120051,Huynh Nhat Quoc,Bao,Female,6/19/2001,477636480
23,19120056,Ho Tran Viet,Cuong,Male,11/10/2001,661776602
24,19120057,Le Quoc,Cuong,Male,11/21/2001,733677585
25,19120058,Nguyen Thanh,Dat,Male,2/14/2001,685373271
26,19120060,Le Minh,Duc,Male,9/14/2001,244076241
27,19120061,Ngo Trong,Duc,Male,10/10/2001,770173348
28,19120062,Tran Manh,Duc,Male,11/21/2001,727299004
29,19120064,Nguyen Ho Hoang,Duy,Female,5/26/2001,330710345
30,19120068,Duong Nam,Hai,Male,6/11/2001,268920544
31,19120069,Nguyen The,Hai,Male,6/5/2001,742508784
32,19120070,Tran Nhat,Hao,Female,2/13/2001,515183130
33,19120072,Nguyen Minh,Hien,Female,9/15/2001,267105138
34,19120075,Vo Phi Minh,Hieu,Male,4/28/2001,230056609
35,19120077,Do Nguyen Duy,Hoang,Male,10/23/2001,747010495
36,19120079,Doan The,Huy,Female,3/27/2001,542830940
37,19120080,Le Duc,Huy,Male,11/3/2001,867893906
38,19120081,Nguyen Gia,Huy,Female,9/14/2001,295814281
39,19120082,Tran Anh,Huy,Male,8/19/2001,872453471
40,19120083,Nguyen Trong,Kha,Male,3/4/2001,578437457
41,19120087,Dinh Nguyen,Khanh,Female,11/28/2001,785841841
42,19120089,Le Ngoc,Lam,Female,3/25/2001,276674422
43,19120094,Le Gia,Minh,Female,9/11/2001,399056959
44,19120096,Luu Gia,Minh,Male,12/31/2001,296242058
45,19120104,Nguyen Chau Anh,Nguyen,Male,9/12/2001,557777570
46,19120106,Nguyen Ngoc Khoi,Nguyen,Male,8/7/2001,752423354
47,19120107,Vo Song,Nguyen,Female,12/6/2001,574490462
48,19120114,Le Bao Chan,Phat,Female,8/29/2001,836369978
49,19120119,Nguyen Minh,Phuc,Female,12/28/2001,757157542
50,19120120,Pham Huu,Phuoc,Female,1/23/2001,308962791
51,19120121,Nguyen Le,Quang,Male,7/13/2001,565705015
52,19120124,Vo Thi Cam,Quynh,Male,4/13/2001,624939254
53,19120125,Cao Hai,Sil,Female,3/18/2001,384853365
54,19120126,Nguyen Viet Minh,Tam,Male,9/8/2001,775396639
55,19120128,Ngo Nhat,Tan,Female,12/24/2001,352700594
56,19120129,Huynh Minh,Thang,Male,12/7/2001,234720830
57,19120130,Tran Duc,Thang,Female,8/7/2001,278141531
58,19120138,Tran Duc,Thuy,Male,4/19/2001,368853058
59,19120141,Nguyen Quoc,Toan,Female,7/6/2001,875689618
60,19120142,Nguyen Thi Phuong,Trang,Female,11/3/2001,219468699
61,19120145,Le Dao Duy,Trong,Male,6/4/2001,446844945
62,19120147,Le Anh,Tuan,Male,9/11/2001,615822860
63,19120148,Le Huynh Minh,Tuan,Female,5/21/2001,814681697
64,19120151,Nguyen Tri,Tue,Male,12/17/2001,826786995
65,19120152,Ngo Hoang,Ty,Male,7/7/2001,703271571
66,19120153,Le Doan Phuong,Uyen,Male,4/30/2001,343343817
67,19120154,Nguyen Minh,Uyen,Male,8/2/2001,244374802
68,19120155,Huynh Ngoc,Van,Female,5/27/2001,349209722
69,19120156,Nguyen Thi Hien,Vi,Female,7/8/2001,625898783
70,19120159,Tran Huy,Vu,Female,6/13/2001,653015210
71,19120160,Dam Thi Xuan,Y,Female,9/29/2001,521816844
72,19120161,Nguyen Thanh,An,Male,10/27/2001,745260438
73,19120163,Bui Le Tuan,Anh,Female,6/6/2001,825594741
74,19120167,Tran Dinh Tien,Anh,Male,8/29/2001,665272335
75,19120168,Le Viet,Bach,Female,12/9/2001,416545517
76,19120172,Nguyen Son,Bao,Female,7/10/2001,651320316
77,19120173,Dinh Minh,Bao,Female,10/16/2001,718964531
78,19120175,Truong Quoc,Bao,Female,7/16/2001,303232767
79,19120176,Le Cong,Binh,Male,9/24/2001,758202930
80,19120179,Vo Truong Trung,Chanh,Female,7/4/2001,868890744
81,19120183,Pham Ba,Cuong,Male,2/16/2001,203023049
82,19120186,Do Le Khanh,Dang,Male,8/15/2001,335793404
83,19120189,Le Tien,Dat,Female,2/9/2001,321177632
84,19120190,Nguyen Van,Dat,Female,4/9/2001,346413387
85,19120192,Trinh Quyen,De,Male,2/14/2001,747891734
86,19120193,Lam Kha,Doan,Male,11/14/2001,236426407
87,19120200,Nguyen Tam,Dung,Female,12/18/2001,558731435
88,19120201,Nguyen Tan,Dung,Female,9/2/2001,601711171
89,19120202,Vo Tien,Dung,Female,2/11/2001,601711282
90,19120206,Bui Thanh,Duy,Female,2/12/2001,601711393
91,19120207,Ho Hoang,Duy,Female,2/13/2001,601711504
92,19120212,Vu Cong,Duy,Female,2/14/2001,601711615
93,19120215,Nguyen Hai,Ha,Male,2/15/2001,601711726
94,19120216,Nguyen Thuy Ngoc,Han,Female,2/16/2001,601711837
95,19120217,Tran My,Han,Female,2/17/2001,601711948
96,19120218,Nguyen Xuan,Hanh,Male,2/18/2001,601712059
97,19120219,Ha Chi,Hao,Female,2/19/2001,601712170
98,19120220,Nhieu Gia,Hao,Male,2/20/2001,601712281
99,19120222,Truong Cong,Hau,Female,2/21/2001,601712392
100,19120223,Vo Van,Hau,Female,2/22/2001,601712503
101,19120224,Le Thi Thu,Hien,Male,2/23/2001,601712614
102,19120225,Le Minh,Hien,Female,2/24/2001,601712725
103,19120231,Pham The,Hoa,Female,2/25/2001,601712836
104,19120236,Truong Phu,Hung,Female,2/26/2001,601712947
105,19120237,Nguyen Thanh,Hung,Male,2/27/2001,601713058
106,19120239,Doan Kim,Huy,Female,2/28/2001,601713169
107,19120241,Hoang Minh,Huy,Male,3/1/2001,601713280
108,19120242,Ngo Truong,Huy,Male,3/2/2001,601713391
109,19120245,Truong Quang,Huy,Male,3/3/2001,601713502
110,19120250,Pham Tien,Khai,Female,3/4/2001,601713613
111,19120252,Ha Bao,Khang,Female,3/5/2001,601713724
112,19120253,Truong Nhi,Khang,Male,3/6/2001,601713835
113,19120256,Nguyen Vo Anh,Khoa,Male,3/7/2001,601713946
114,19120257,Pham Anh,Khoa,Male,3/8/2001,601714057
115,19120260,Hoang Tran Thien,Khoi,Male,3/9/2001,601714168
116,19120261,Nguyen Huu,Khoi,Male,3/10/2001,601714279
117,19120266,Nguyen Hoang Anh,Kiet,Female,3/11/2001,601714390
118,19120267,Hoang Duoc,Lam,Male,3/12/2001,601714501
119,19120268,Ngo Dang Gia,Lam,Male,3/13/2001,601714612
120,19120272,Nguyen Si,Liem,Male,3/14/2001,601714723
121,19120283,Quach Binh,Long,Male,3/15/2001,601714834
122,19120285,Nguyen Thanh,Luan,Male,3/16/2001,601714945
123,19120287,Nguyen Thi Ngoc,Mai,Female,3/17/2001,601715056
124,19120289,Pham Duc,Manh,Male,3/18/2001,601715167
125,19120290,Duong Van,Minh,Female,3/19/2001,601715278
126,19120292,Hoang Quang,Minh,Female,3/20/2001,601715389
127,19120294,Nguyen Binh,Minh,Female,3/21/2001,601715500
128,19120296,Do Hoai,Nam,Male,3/22/2001,601715611
129,19120297,Doan Viet,Nam,Male,3/23/2001,601715722
130,19120298,Mai Duy,Nam,Female,3/24/2001,601715833
131,19120299,Nguyen The,Nam,Male,3/25/2001,601715944
132,19120301,Vo Thanh,Nam,Female,3/26/2001,601716055
133,19120302,Doan Thu,Ngan,Female,3/27/2001,601716166
134,19120303,Le Truc,Ngan,Female,3/28/2001,601716277
135,19120311,Pham Phuoc,Nguyen,Male,3/29/2001,601716388
136,19120315,Luong Anh,Nguyet,Male,3/30/2001,601716499
137,19120318,Truong Minh,Nhat,Male,3/31/2001,601716610
138,19120321,Le Thi Ngoc,Nhu,Male,4/1/2001,601716721
139,19120325,Dinh Huynh Tien,Phu,Male,4/2/2001,601716832
140,19120328,Vo Trong,Phu,Female,4/3/2001,601716943
141,19120330,Nguyen Doan,Phuc,Male,4/4/2001,601717054
142,19120331,Pham Luu My,Phuc,Female,4/5/2001,601717165
143,19120336,Dinh Trong,Quan,Female,4/6/2001,601717276
144,19120338,Tran Hoang,Quan,Male,4/7/2001,601717387
145,19120340,Le Nhat,Quang,Female,4/8/2001,601717498
146,19120341,Pham Nhut,Quang,Male,4/9/2001,601717609
147,19120346,Phan Vu Truc,Quynh,Male,4/10/2001,601717720
148,19120347,Tran Ngoc,Sang,Male,4/11/2001,601717831
149,19120349,Le Hung,Son,Female,4/12/2001,601717942
150,19120361,Dang Duc,Thang,Male,4/13/2001,601718053
151,19120364,Nguyen Dac,Thang,Female,4/14/2001,601718164
152,19120366,Nguyen Quoc,Thang,Female,4/15/2001,601718275
153,19120368,Do Xuan,Thanh,Female,4/16/2001,601718386
154,19120374,Vu Cong,Thanh,Male,4/17/2001,601718497
155,19120376,Nguyen Le Bao,Thi,Female,4/18/2001,601718608
156,19120382,Vo Tien,Thinh,Female,4/19/2001,601718719
157,19120383,Huynh Tan,Tho,Female,4/20/2001,601718830
158,19120384,Nguyen Trung,Thoi,Male,4/21/2001,601718941
159,19120387,Le Sy,Thuan,Female,4/22/2001,601719052
160,19120388,Nguyen Minh,Thuan,Male,4/23/2001,601719163
161,19120389,To Gia,Thuan,Male,4/24/2001,601719274
162,19120390,Trinh Thi,Thuy,Male,4/25/2001,601719385
163,19120395,Tran Duy,Tien,Male,4/26/2001,601719496
164,19120399,Nguyen Tien,Toan,Female,4/27/2001,601719607
165,19120400,Tran Dac,Toan,Female,4/28/2001,601719718
166,19120402,Huynh Nguyen Son,Tra,Female,4/29/2001,601719829
167,19120405,Nguyen Dinh,Tri,Female,4/30/2001,601719940
168,19120407,Lam Hai,Trieu,Male,5/1/2001,601720051
169,19120412,Nguyen Minh,Tu,Female,5/2/2001,601720162
170,19120416,Nguyen Anh,Tuan,Male,5/3/2001,601720273
171,19120418,Phan Cong,Tuan,Male,5/4/2001,601720384
172,19120421,Nguyen Cong Nhat,Tung,Female,5/5/2001,601720495
173,19120422,Nguyen Huy,Tung,Female,5/6/2001,601720606
174,19120423,Pham Son,Tung,Male,5/7/2001,601720717
175,19120424,Phan Nguyen Thanh,Tung,Male,5/8/2001,601720828
176,19120426,Phan Dang Diem,Uyen,Female,5/9/2001,601720939
177,19120432,Hoang Anh,Vu,Female,5/10/2001,601721050
178,19120433,Luu Duc,Vu,Male,5/11/2001,601721161
